region,state,site_name,site_id,epa_id,address,city,zip,county,ff,lattude,longitude,final_date
3,PA,BUTLER MINE TUNNEL,301208,PAD980508451,SUSQUEHANNA RIVER,PITTSTON TOWNSHIP,18640,LUZERNE,N,41.3268,-75.7899,1987-07-22
3,PA,BUTZ LANDFILL,301833,PAD981034705,RD #5 TWP RTE 601,STROUDSBURG,18360,MONROE,N,41.0335,-75.3438,1989-03-31
3,PA,CENTRE COUNTY KEPONE,300444,PAD000436261,201 STRUBLE ROAD,STATE COLLEGE,16801,CENTRE,N,40.823611,-77.808331,1983-09-08
3,PA,CHEM-FAB,300563,PAD002323848,300 NORTH BROAD STREET,Doylestown,18901,BUCKS,N,40.315958,-75.136003,2008-03-19
3,PA,COMMODORE SEMICONDUCTOR GROUP,301146,PAD093730174,VAN BUREN & RITTENHOUSE RDS,LOWER PROVIDENCE TOWNSHIP,19403,MONTGOMERY,N,40.1241,-75.4194,1989-10-04
3,PA,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",301193,PAD980419097,2200 RENAISSANCE BOULEVARD,UPPER MERION TOWNSHIP,19406,MONTGOMERY,N,40.081667,-75.3425,1992-10-14
3,PA,CROSSLEY FARM,302402,PAD981740061,HUFF'S CHURCH ROAD & BLACKHEAD HILL,HEREFORD TOWNSHIP,18056,BERKS,N,40.435417,-75.620611,1992-10-14
3,PA,CROYDON TCE,301849,PAD981035009,RIVER ROAD,CROYDON TOWNSHIP,19020,BUCKS,N,40.084934,-74.8892,1986-06-10
3,PA,"CRYOCHEM, INC.",300602,PAD002360444,ROUTE 562,WORMAN TOWNSHIP,19512,BERKS,N,40.317219,-75.691669,1989-10-04
3,PA,"DELTA QUARRIES & DISPOSAL, INC./STOTLER LANDFILL",301982,PAD981038052,SAND BANK RD,ANTIS/LOGAN TWPS,16602,BLAIR,N,40.553611,-78.35445,1989-03-31
3,PA,DOUGLASSVILLE DISPOSAL,300614,PAD002384865,RTE 724,DOUGLASSVILLE,19518,BERKS,N,40.2575,-75.735281,1983-09-08
3,PA,DRAKE CHEMICAL,300701,PAD003058047,180 MYRTLE ST,LOCK HAVEN,17745,CLINTON,N,41.129169,-77.443611,1983-09-08
3,PA,DUBLIN TCE SITE,302401,PAD981740004,120 MILL ST./ WHISTLEWOOD APT-ROUTE 313,DUBLIN BOROUGH,18917,BUCKS,N,40.370892,-75.204897,1990-08-30
3,PA,EAST MOUNT ZION,301426,PAD980690549,DIENINGER ROAD,SPRINGETTSBURY TOWNSHIP,17402,YORK,N,40.0075,-76.665281,1984-09-21
3,PA,EASTERN DIVERSIFIED METALS,301588,PAD980830533,LINCOLN AVENUE,HOMETOWN,18252,SCHUYLKILL,N,40.829439,-75.9975,1989-10-04
3,PA,ELIZABETHTOWN LANDFILL,301361,PAD980539712,W RIDGE RD,ELIZABETHTOWN,17022,LANCASTER,N,40.132781,-76.608189,1989-03-31
3,PA,FISCHER & PORTER CO.,300585,PAD002345817,JACKSONVILLE & ST RD,WARMINSTER,18974,BUCKS,N,40.183889,-75.0925,1983-09-08
3,PA,FOOTE MINERAL CO.,301103,PAD077087989,15 S BACTON HILL RD,EAST WHITELAND TOWNSHIP,19355,CHESTER,N,40.04,-75.585278,1992-10-14
3,PA,FRANKLIN SLAG PILE (MDC),305549,PASFN0305549,3110 CASTOR AVENUE,PHILADELPHIA,19134,PHILADELPHIA,N,39.983194,-75.083889,2002-09-05
3,PA,HAVERTOWN PCP,300574,PAD002338010,EAGLE ROAD RC DRAWER F,HAVERFORD,19083,DELAWARE,N,39.982781,-75.318611,1983-09-08
3,PA,HELEVA LANDFILL,301249,PAD980537716,GARAGE HILL ST,NORTH WHITEHALL TWP,18037,LEHIGH,N,40.670831,-75.5625,1983-09-08
3,PA,HELLERTOWN MANUFACTURING CO.,300623,PAD002390748,1770 MAIN ST,HELLERTOWN,18055,NORTHAMPTON,N,40.595417,-75.340947,1989-03-31
3,PA,HENDERSON ROAD,300847,PAD009862939,372 S HENDERSON ROAD,UPPER MERION TOWNSHIP,19406,MONTGOMERY,N,40.086939,-75.35555,1984-09-21
3,PA,HUNTERSTOWN ROAD,301595,PAD980830897,RD #5,STRABAN TOWNSHIP,17325,ADAMS,N,39.85305,-77.206111,1986-06-10
3,PA,INDUSTRIAL LANE,301211,PAD980508493,INDUSTRIAL DR,WILLIAMS TOWNSHIP,18042,NORTHAMPTON,N,40.665831,-75.228611,1984-09-21
3,PA,"JACKS CREEK/SITKIN SMELTING & REFINING, INC.",301569,PAD980829493,PO BOX 708,MAITLAND,17044,MIFFLIN,N,40.641531,-77.475281,1989-10-04
3,PA,"JACKSON CERAMIX, INC",300517,PAD001222025,ROUTE 950,FALLS CREEK,15840,JEFFERSON,N,41.139167,-78.801944,2005-09-14
3,PA,KEYSTONE SANITATION LANDFILL,300995,PAD054142781,RD #1,UNION TOWNSHIP,17331,ADAMS,N,39.72445,-77.036111,1987-07-22
3,PA,KIMBERTON,301432,PAD980691703,COLD STREAM & HARES HILL ROADS,EAST PIKELAND TOWNSHIP,19442,CHESTER,N,40.12695,-75.575,1983-09-08
3,PA,LETTERKENNY ARMY DEPOT (PDO AREA),302458,PA2210090054,N FRANKLIN ST,FRANKLIN COUNTY,17201,FRANKLIN,Y,40.0075,-77.64,1989-03-13
3,PA,LETTERKENNY ARMY DEPOT (SE AREA),302467,PA6213820503,N FRANKLIN ST EXT,CHAMBERSBURG,17201,FRANKLIN,Y,39.9957,-77.6444,1987-07-22
3,PA,LINDANE DUMP,301544,PAD980712798,RTE 28 & SPRING HILL ROAD,HARRISON TOWNSHIP,15065,ALLEGHENY,N,40.6257,-79.7155,1983-09-08
3,PA,LORD-SHOPE LANDFILL,301231,PAD980508931,6262 PIEPER ROAD,GIRARD TOWNSHIP,16417,ERIE,N,41.977781,-80.3525,1983-09-08
3,PA,LOWER DARBY CREEK AREA,305521,PASFN0305521,DARBY CRK BETWEEN  COBBS CRK AND DELAWARE RIVER,DARBY TWP,19023,DELAWARE,N,39.885556,-75.267778,2001-06-14
3,PA,MALVERN TCE,300868,PAD014353445,258 N PHOENIXVILLE PK,MALVERN,19355,CHESTER,N,40.061669,-75.56805,1983-09-08
3,PA,METAL BANK,300951,PAD046557096,COTTMAN & DELAWARE AVE,PHILADELPHIA,19135,PHILADELPHIA,N,40.024169,-75.027781,1983-09-08
3,PA,METRO CONTAINER CORPORATION,300939,PAD044545895,CORNER OF WEST 2ND ST. AND PRICE STREET,TRAINER,19061,DELAWARE,N,39.824981,-75.399047,2012-03-15
3,PA,MILL CREEK DUMP,301185,PAD980231690,3081 W 17TH ST,ERIE,16505,ERIE,N,42.093331,-80.152781,1984-09-21
3,PA,MODERN SANITATION LANDFILL,301322,PAD980539068,4400 MT. PISGAH ROAD,LOWER WINDSOR TWP,17406,YORK,N,39.960561,-76.5925,1986-06-10
3,PA,MW MANUFACTURING,301428,PAD980691372,STATE ROUTE 54 AND I-80,VALLEY TOWNSHIP,17821,MONTOUR,N,40.99,-76.641669,1986-06-10
3,PA,NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS),302466,PA6170024545,ST & JACKSONVILLE ROAD,WARMINSTER TOWNSHIP,18974,BUCKS,Y,40.1996,-75.0642,1989-10-04
3,PA,NAVY SHIPS PARTS CONTROL CENTER,302460,PA3170022104,OFF STATE HIGHWAY 641,MECHANICSBURG,17055,CUMBERLAND,Y,40.225556,-76.99361,1994-05-31
3,PA,NORTH PENN - AREA 1,301156,PAD096834494,162 N MAIN ST,SOUDERTON,18964,MONTGOMERY,N,40.3108,-75.3252,1989-03-31
3,PA,NORTH PENN - AREA 12,301012,PAD057152365,TROOPER RD,WORCESTER,19490,MONTGOMERY,N,40.1807,-75.3537,1990-02-21
3,PA,NORTH PENN - AREA 2,300579,PAD002342475,1 SPRING AVE,HATFIELD,19440,MONTGOMERY,N,40.293889,-75.297781,1989-10-04
3,PA,NORTH PENN - AREA 5,301452,PAD980692693,MAPLE DR,MONTGOMERY TOWNSHIP,18915,MONTGOMERY,N,40.2721,-75.2451,1989-03-31
3,PA,NORTH PENN - AREA 6,301733,PAD980926976,W 3RD ST,LANSDALE,19446,MONTGOMERY,N,40.248331,-75.295639,1989-03-31
3,PA,NORTH PENN - AREA 7,300629,PAD002498632,WISSAHICKON AVE,NORTH WALES,19454,MONTGOMERY,N,40.218061,-75.278889,1989-03-31
3,PA,NOVAK SANITARY LANDFILL,301109,PAD079160842,PARKLAND TERRACE RD & LAPP RD,SOUTH WHITEHALL TOWNSHIP,18104,LEHIGH,N,40.6332,-75.5611,1989-10-04
3,PA,OCCIDENTAL CHEMICAL CORP./FIRESTONE TIRE & RUBBER CO.,301183,PAD980229298,ARMAND HAMMER BLVD,LOWER POTTSGROVE TOWNSHIP,19464,MONTGOMERY,N,40.232081,-75.614169,1989-10-04
3,PA,OHIO RIVER PARK,301227,PAD980508816,GRAND AVE,NEVILLE ISLAND,15225,ALLEGHENY,N,40.518611,-80.1525,1990-08-30
3,PA,OLD CITY OF YORK LANDFILL,301441,PAD980692420,RD# 1 SOUTH RD,SEVEN VALLEYS,17360,YORK,N,39.840281,-76.759719,1983-09-08
3,PA,OLD WILMINGTON ROAD GW CONTAMINATION,302420,PAD981938939,OLD WILMINGTON ROAD,SADSBURYVILLE,19320,CHESTER,N,39.995833,-75.908333,2000-02-04
3,PA,OSBORNE LANDFILL,301541,PAD980712673,0.5 MILES E OF TOWN,GROVE CITY,16127,MERCER,N,41.161111,-80.058331,1983-09-08
3,PA,PALMERTON ZINC PILE,300624,PAD002395887,211 FRANKLIN ST,PALMERTON,18071,CARBON,N,40.808331,-75.583339,1983-09-08
3,PA,PAOLI RAIL YARD,301447,PAD980692594,RR SERVICE SHOP,PAOLI,19301,CHESTER,N,40.043189,-75.492919,1990-08-30
3,PA,PRICE BATTERY LEAD SMELTER,305679,PAN000305679,246 GRAND STREET,HAMBURG,19526,BERKS,N,40.549507,-75.980228,2005-04-27
3,PA,RAYMARK,300894,PAD039017694,220 JACKSONVILLE RD,HATBORO,19040,MONTGOMERY,N,40.179719,-75.098611,1989-10-04
3,PA,REVERE CHEMICAL CO.,300982,PAD051395499,SOUTHEAST SIDE OF ROUTE 611,NOCKAMIXON TOWNSHIP,18972,BUCKS,N,40.502781,-75.168889,1987-07-22
3,PA,"RODALE MANUFACTURING CO., INC.",301744,PAD981033285,6TH & MINOR STREETS,EMMAUS BOROUGH,18049,LEHIGH,N,40.531111,-75.493333,1992-10-14
3,PA,RYELAND ROAD ARSENIC SITE,301755,PAD981033459,RYELAND ROAD,HEIDELBERG TWP,19567,BERKS,N,40.35395,-76.175361,2004-07-22
3,PA,SAEGERTOWN INDUSTRIAL AREA,301442,PAD980692487,GRANT ST,SAEGERTOWN,16433,CRAWFORD,N,41.71884,-80.142972,1990-02-21
3,PA,SAFETY LIGHT CORPORATION,304257,PAD987295276,4150 A. OLD BERWICK ROAD,BLOOMSBURG,17815,COLUMBIA,N,41.015278,-76.376389,2005-04-27
3,PA,SALFORD QUARRY,301486,PAD980693204,610 QUARRY ROAD,LOWER SALFORD TOWNSHIP,19438,MONTGOMERY,N,40.251944,-75.382222,2009-09-23
3,PA,SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA),300530,PAD001933175,300 OHIO STREET,HERMITAGE,16159,MERCER,N,41.198611,-80.510278,1998-07-28
3,PA,SHRIVER'S CORNER,301594,PAD980830889,RD #6 ALONG RTE 394,STRABAN TOWNSHIP,17325,ADAMS,N,39.8999,-77.2055,1986-06-10
3,PA,STANLEY KESSLER,300862,PAD014269971,103 QUEENS DR,KING OF PRUSSIA,19406,MONTGOMERY,N,40.083889,-75.355,1983-09-08
3,PA,TOBYHANNA ARMY DEPOT,302464,PA5213820892,11 HAP ARNOLD BOULEVARD,TOBYHANNA,18466,MONROE,Y,41.19305,-75.419439,1990-08-30
3,PA,TONOLLI CORP.,301087,PAD073613663,RTE 54,NESQUEHONING,18240,CARBON,N,40.850561,-75.881111,1989-10-04
3,PA,TYSONS DUMP,301436,PAD980692024,310 BROWNLIE RD.,UPPER MERION TWP,19406,MONTGOMERY,N,40.111389,-75.362781,1984-09-21
3,PA,UGI COLUMBIA GAS PLANT,301328,PAD980539126,FRONT STREET,COLUMBIA,17512,LANCASTER,N,40.026207,-76.498389,1994-05-31
3,PA,VALMONT TCE SITE(FORMER - VALMONT INDUSTRIAL PARK),303307,PAD982363970,DEER RUN ROAD,WEST HAZLETON,18201,LUZERNE,N,40.967778,-76.015556,2001-09-13
3,PA,WALSH LANDFILL,301570,PAD980829527,WALSH ROAD,HONEYBROOK TOWNSHIP,19344,CHESTER,N,40.119719,-75.915281,1984-09-21
3,PA,WATSON JOHNSON LANDFILL,301517,PAD980706824,E PUMPING STA RD,RICHLAND TOWNSHIP,18951,BUCKS,N,40.460139,-75.331861,2001-09-13
3,PA,WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT),300811,PAD005000575,469 SHARPSVILLE AVE,SHARON,16146,MERCER,N,41.2434,-80.5058,1990-08-30
3,PA,WESTINGHOUSE ELEVATOR CO. PLANT,300932,PAD043882281,"1200BIGLERSVILLE RD, RTE 34 N",GETTYSBURG,17325,ADAMS,N,39.857219,-77.24,1986-06-10
3,PA,WHITMOYER LABORATORIES,300643,PAD003005014,19 N RAILROAD ST,JACKSON TOWNSHIP,17067,LEBANON,N,40.364719,-76.325,1986-06-10
3,PA,WILLIAM DICK LAGOONS,301252,PAD980537773,TELEGRAPH ROAD,WEST CALN TOWNSHIP,19376,CHESTER,N,40.041939,-75.898061,1987-07-22
3,PA,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,303820,PAD987277837,RT 611 & COUNTY LINE ROAD,HORSHAM,19040,MONTGOMERY,Y,40.19222,-75.1475,1995-09-29
3,VA,ABEX CORP.,302667,VAD980551683,RANDOLPH + GREEN ST,PORTSMOUTH,23704,PORTSMOUTH CITY,N,36.8265,-76.3045,1990-08-30
3,VA,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",302565,VAD042916361,RTE 3,MONTROSS,22520,WESTMORELAND,N,38.086669,-76.791111,1990-02-21
3,VA,"ATLANTIC WOOD INDUSTRIES, INC.",302836,VAD990710410,3950 ELM ST,PORTSMOUTH,23704,PORTSMOUTH CITY,N,36.8065,-76.299,1990-02-21
3,VA,"AVTEX FIBERS, INC.",302606,VAD070358684,404 KENDRICK LANE,FRONT ROYAL,22630,WARREN,N,38.925561,-78.211669,1986-06-10
3,VA,BUCKINGHAM COUNTY LANDFILL,302624,VAD089027973,ST RTE 640 W OF US RTE 15,BUCKINGHAM,23936,BUCKINGHAM,N,37.514169,-78.516669,1989-10-04
3,VA,"C & R BATTERY CO., INC.",302581,VAD049957913,1320 BELLWOOD RD,CHESTERFIELD COUNTY,23237,CHESTERFIELD,N,37.418,-77.415,1987-07-22
3,VA,CHISMAN CREEK,302756,VAD980712913,WOLF TRAP RD,YORK COUNTY,23692,YORK,N,37.177,-76.4631,1983-09-08
3,VA,"CULPEPER WOOD PRESERVERS, INC.",302592,VAD059165282,RTE 666,CULPEPER,22701,CULPEPER,N,38.483331,-77.96,1989-10-04
3,VA,DEFENSE GENERAL SUPPLY CENTER (DLA),302849,VA3971520751,JEFFERSON DAVIS HGY,CHESTERFIELD COUNTY,23237,CHESTERFIELD,Y,37.4189,-77.4485,1987-07-22
3,VA,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719),302708,VAD980554984,RTE 360 STATE RD 719,PITTSYLVANIA COUNTY,24540,PITTSYLVANIA,N,36.665831,-79.348611,1987-07-22
3,VA,FORMER NANSEMOND ORDNANCE DEPOT,302639,VAD123933426,STATE ROUTE 135,SUFFOLK,23435,SUFFOLK CITY,N,36.899722,-76.434722,1999-07-22
3,VA,FORT EUSTIS (US ARMY),302859,VA6210020321,END OF MULBERRY ISLAND,NEWPORT NEWS,23604,NEWPORT NEWS CITY,Y,37.105,-76.568332,1994-12-16
3,VA,GREENWOOD CHEMICAL CO.,302523,VAD003125374,PO BOX 26 OFF STATE RTE 690,NEWTOWN,22943,ALBEMARLE,N,38.044719,-78.786389,1987-07-22
3,VA,"H & H INC., BURN PIT",302659,VAD980539878,10 MILES N RTE 33,FARRINGTON,23192,HANOVER,N,37.7243,-77.5857,1989-03-31
3,VA,HIDDEN LANE LANDFILL,302762,VAD980829030,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7",Sterling,20165,LOUDOUN,N,39.056131,-77.424175,2008-03-19
3,VA,KIM-STAN LANDFILL,302612,VAD077923449,VA ROUTE 696,SELMA,24474,ALLEGHANY,N,37.800278,-79.861667,1999-07-22
3,VA,L.A. CLARKE & SON,302542,VAD007972482,ROUTE 608,SPOTSYLVANIA,22408,SPOTSYLVANIA,N,38.236111,-77.4325,1986-06-10
3,VA,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,303768,VA2800005033,OFF STATE HIGHWAY 187,HAMPTON,23665,HAMPTON CITY,Y,37.069999,-76.358611,1994-05-31
3,VA,MARINE CORPS COMBAT DEVELOPMENT COMMAND,302840,VA1170024722,5TH STREET,QUANTICO,22134,PRINCE WILLIAM,Y,38.521667,-77.29,1994-05-31
3,VA,NAVAL AMPHIBIOUS BASE LITTLE CREEK,302853,VA5170022482,SHORE DRIVE (U.S. ROUTE 60),VIRGINIA BEACH,23455,VIRGINIA BEACH CITY,Y,36.906111,-76.147778,1999-05-10
3,VA,NAVAL SURFACE WARFARE CENTER - DAHLGREN,302862,VA7170024684,2 MI E OF INTER 301 & 206,DAHLGREN,22448,KING GEORGE,Y,38.326667,-77.026944,1992-10-14
3,VA,NAVAL WEAPONS STATION - YORKTOWN,302869,VA8170024170,US NAVAL WEAPONS STA,YORKTOWN,23690,YORK,Y,37.245833,-76.588889,1992-10-14
3,VA,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),302858,VA6170061463,HELMICK ST,NORFOLK,23511,NORFOLK CITY,Y,36.940278,-76.300278,1997-04-01
3,VA,NORFOLK NAVAL SHIPYARD,302841,VA1170024813,VICTORY BOULEVARD,PORTSMOUTH,23709,PORTSMOUTH CITY,Y,36.821944,-76.294722,1999-07-22
3,VA,NWS YORKTOWN - CHEATHAM ANNEX,302848,VA3170024605,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER",YORKTOWN,23185,YORK,Y,37.284722,-76.6075,2000-12-01
3,VA,PECK IRON AND METAL,306115,VAN000306115,3850 ELM AVENUE,PORTSMOUTH,23704,PORTSMOUTH CITY,N,36.809464,-76.308822,2009-11-04
3,VA,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DIVISION)",302607,VAD071040752,OAKVIEW AVE & PEYTON STS,RICHMOND,23228,HENRICO,N,37.635831,-77.503611,1989-03-31
3,VA,SALTVILLE WASTE DISPOSAL PONDS,302526,VAD003127578,168 PERRYVILLE RD,SALTVILLE,24370,SMYTH,N,36.883339,-81.783331,1983-09-08
3,VA,SAUNDERS SUPPLY CO.,302514,VAD003117389,KINGS HWY BY CRITTENDEN & GODW,CHUCKATUCK,23432,SUFFOLK CITY,N,36.86055,-76.581669,1989-10-04
3,VA,ST. JULIENS CREEK ANNEX (U.S. NAVY),302852,VA5170000181,VICTORY BOULEVARD,CHESAPEAKE,23323,CHESAPEAKE CITY,Y,36.794167,-76.312222,2000-07-27
3,VA,U.S. TITANIUM,302737,VAD980705404,RTE 151,PINEY RIVER,22964,NELSON,N,37.708331,-79.016669,1983-09-08
3,WV,ALLEGANY BALLISTICS LABORATORY (USNAVY),303171,WV0170023691,COUNTY RTE 9,MINERAL COUNTY,26753,MINERAL,Y,39.560972,-78.843611,1994-05-31
3,WV,BIG JOHN SALVAGE - HOULT ROAD,302947,WVD054827944,HOULT ROAD,FAIRMONT,26554,MARION,N,39.497222,-80.123056,2000-07-27
3,WV,"FIKE CHEMICAL, INC.",302940,WVD047989207,W 19TH ST,NITRO,25143,PUTNAM,N,38.426669,-81.8425,1983-09-08
3,WV,HANLIN-ALLIED-OLIN,303677,WVD024185373,STATE ROUTE 2,MOUNDSVILLE,26041,MARSHALL,N,39.906667,-80.801389,1999-07-22
3,WV,NORTH 25TH STREET GLASS AND ZINC,306876,WVN000306876,N. 25TH STREET,CLARKSBURG,26301,HARRISON,N,39.297053,-80.357433,2016-09-09
3,WV,RAVENSWOOD PCE,305428,WVSFN0305428,212 WALNUT STREET APPROX. WELLS #2 AND #3,RAVENSWOOD,26164,JACKSON,N,38.951667,-81.761667,2004-09-23
3,WV,SHAFFER EQUIPMENT/ARBUCKLE CREEK AREA,304017,WVD988768909,WV ROUTE 17 (A.K.A. MINDEN ROAD),MINDEN,25879,FAYETTE,N,37.97651,-81.1265,2019-05-15
3,WV,SHARON STEEL CORP (FAIRMONT COKE WORKS),302883,WVD000800441,LAFAYETTE ST,FAIRMONT,26554,MARION,N,39.493611,-80.114444,1996-12-23
3,WV,VIENNA TETRACHLOROETHENE,304759,WVD988798401,"30TH STREET, GRAND CENTRAL AVE",VIENNA,26105,WOOD,N,39.325167,-81.548778,1999-10-22
3,WV,WEST VIRGINIA ORDNANCE (USARMY),303066,WVD980713036,ROUTE 1 BOX 125,POINT PLEASANT,25550,MASON,Y,38.926389,-82.076389,1983-09-08
4,AL,ALABAMA ARMY AMMUNITION PLANT,400449,AL6210020008,STATE HWY 235,CHILDERSBURG,35044,TALLADEGA,Y,33.3381,-86.3268,1987-07-22
4,AL,"ALABAMA PLATING COMPANY, INC.",400129,ALD004022448,570 HIGHWAY 231 NORTH,VINCENT,35178,SHELBY,N,33.399722,-86.405,2012-09-18
4,AL,AMERICAN BRASS INC.,406299,ALD981868466,HIGHWAY 134 WEST,HEADLAND,36345,HENRY,N,31.325,-85.404167,1999-05-10
4,AL,ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA),400443,AL3210020027,OFF AL HWY 202,ANNISTON,36253,CALHOUN,Y,33.659439,-85.969439,1989-03-13
4,AL,CIBA-GEIGY CORP. (MCINTOSH PLANT),400073,ALD001221902,OFF HWY 43,MCINTOSH,36553,WASHINGTON,N,31.279,-87.9955,1984-09-21
4,AL,INTERSTATE LEAD CO. (ILCO),404344,ALD041906173,"8551 Borden Ave. SE,",LEEDS,35094,JEFFERSON,N,33.539016,-86.533258,1986-06-10
4,AL,OLIN CORP. (MCINTOSH PLANT),400153,ALD008188708,OLIN RD,MCINTOSH,36553,WASHINGTON,N,31.263889,-87.99445,1984-09-21
4,AL,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),400306,ALD095688875,13500 US HWY 43 North,BUCKS,36512,MOBILE,N,30.975,-88.021389,1984-09-21
4,AL,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),400144,ALD008161176,13440 Highway 43 North,AXIS,36505,MOBILE,N,30.969439,-88.0175,1984-09-21
4,AL,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),404285,ALD007454085,3017 BIRMINGHAM HWY,MONTGOMERY,36108,MONTGOMERY,N,32.3761,-86.3791,1990-08-30
4,AL,TRIANA/TENNESSEE RIVER,405546,ALD983166299,USAMICOM DRSMI KL,LIMESTONE/MORGAN,35898,NA,N,34.623503,-86.694499,1983-09-08
4,AL,USARMY/NASA REDSTONE ARSENAL,405545,AL7210020742,Postal Address is unavailable for the Site,HUNTSVILLE,35808,MADISON,Y,34.646944,-86.673055,1994-05-31
4,FL,AGRICO CHEMICAL CO.,400818,FLD980221857,118 E FAIRFIELD DR @ I-110,PENSACOLA,32505,ESCAMBIA,N,30.4512,-87.2256,1989-10-04
4,FL,AIRCO PLATING CO.,400561,FLD004145140,3636 NW 46TH STREET,MIAMI,33142,MIAMI-DADE,N,25.8152,-80.2559,1990-02-21
4,FL,ALARIC AREA GW PLUME,405001,FLD012978862,NEAR N. 71ST STREET AND 14TH AVENUE,TAMPA,33619,HILLSBOROUGH,N,27.964083,-82.375139,2000-12-01
4,FL,"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)",400572,FLD008161994,701 S J ST,PENSACOLA,32501,ESCAMBIA,N,30.404719,-87.236661,1983-09-08
4,FL,"ANODYNE, INC.",401044,FLD981014368,1270 NW 165 STREET,NORTH MIAMI BEACH,33169,MIAMI-DADE,N,25.923189,-80.221531,1990-02-21
4,FL,ARKLA TERRA PROPERTY,406909,FLSFN0406909,11706 US HWY 301,THONOTOSASSA,33592,HILLSBOROUGH,N,28.057778,-82.3175,2009-04-09
4,FL,CABOT/KOPPERS,400903,FLD980709356,MAIN ST & 23RD AVE,GAINESVILLE,32601,ALACHUA,N,29.675,-82.323061,1984-09-21
4,FL,CHEVRON CHEMICAL CO. (ORTHO DIVISION),400520,FLD004064242,3100 ORANGE BLOSSOM TRAIL,ORLANDO,32804,ORANGE,N,28.578889,-81.408889,1994-05-31
4,FL,"CITY INDUSTRIES, INC.",400683,FLD055945653,3920 FORSYTH RD,ORLANDO,32807,ORANGE,N,28.601389,-81.3,1989-10-04
4,FL,CONTINENTAL CLEANERS,410384,FLD982130098,798 NORTHWEST 62ND STREET,MIAMI,33150,MIAMI-DADE,N,25.831842,-80.210178,2012-03-15
4,FL,ESCAMBIA WOOD - PENSACOLA,400573,FLD008168346,3910 N PALAFOX ST.,PENSACOLA,32522,ESCAMBIA,N,30.4553,-87.2317,1994-12-16
4,FL,FAIRFAX ST. WOOD TREATERS,410582,FLD000623041,2610 FAIRFAX STREET,JACKSONVILLE,32209,DUVAL,N,30.354092,-81.686394,2012-09-18
4,FL,FLASH CLEANERS,407492,FLD083111005,4131 NORTH FEDERAL HIGHWAY,Pompano Beach,33064,BROWARD,N,26.2824,-80.0969,2008-09-03
4,FL,FLORIDA PETROLEUM REPROCESSORS,406469,FLD984184127,3211 S.W. 50TH AVENUE,FORT LAUDERDALE,33314,BROWARD,N,26.081944,-80.215556,1998-03-06
4,FL,FLORIDA STEEL CORP.,400657,FLD050432251,18300 SW Warfield Blvd.,INDIANTOWN,34956,MARTIN,N,27.041111,-80.506111,1983-09-08
4,FL,GENERAL DYNAMICS LONGWOOD,410013,FLR000091322,1333 NORTH US HIGHWAY 17/92,LONGWOOD,32750,SEMINOLE,N,28.71662,-81.32122,2010-09-29
4,FL,HARRIS CORP. (PALM BAY PLANT),400460,FLD000602334,OFF PALM BAY BLVD,PALM BAY,32905,BREVARD,N,28.030281,-80.601389,1987-07-22
4,FL,HELENA CHEMICAL CO. (TAMPA PLANT),400674,FLD053502696,2405 N 71TH ST,TAMPA,33619,HILLSBOROUGH,N,27.963931,-82.374813,1992-10-14
4,FL,HOLLINGSWORTH SOLDERLESS TERMINAL,400548,FLD004119681,700 NW 57TH PLACE,FORT LAUDERDALE,33309,BROWARD,N,26.198331,-80.152219,1983-09-08
4,FL,HOMESTEAD AIR FORCE BASE,404746,FL7570024037,FLORIDA TURNPIKE EAST,HOMESTEAD AIR FORCE BASE,33039,MIAMI-DADE,Y,25.489444,-80.396944,1990-08-30
4,FL,JACKSONVILLE NAVAL AIR STATION,401214,FL6170024412,NAS BLDG 826,JACKSONVILLE,32212,DUVAL,Y,30.22111,-81.682777,1989-11-21
4,FL,JJ SEIFERT MACHINE,410232,FLN000410232,4202-4212 OLD US HIGHWAY 41,RUSKIN,33570,HILLSBOROUGH,N,27.678611,-82.477778,2010-03-04
4,FL,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,400614,FLD039049101,1611 TALLEYRAND AVENUE,JACKSONVILLE,32206,DUVAL,N,30.3442,-81.6265,2010-03-04
4,FL,LANDIA CHEMICAL COMPANY,400627,FLD042110841,1405 WEST OLIVE STREET,LAKELAND,33815,POLK,N,28.039444,-81.979167,2000-05-11
